ordinal,section,menu_path,depth,title,node_id,kind,slug,url,page_status,attempts,checked_at,official_title,updated_date,display_update_time,device_version,html_length,text_length,content_sha256,heading_count,code_count,table_count,admonition_count,image_count,summary,error
2042,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > Wear Engine常见问题 > 打开HR传感器后，没有立刻上报数据,4,打开HR传感器后，没有立刻上报数据,0002017860248125624264b9b14c5dd8,document,wearengine_faq-4,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_faq-4,success,1,2026-08-10T17:55:51+08:00,打开HR传感器后，没有立刻上报数据,2026-08-06 13:59:47,2026-03-09 02:50:43,,237,70,71a7e8cbb09c1ecfebdb35a00228f0dbe3d439e8e9c957c9897f60dc9f6c6f49,1,0,0,0,0,设备底层计算HR数据需要一定的时间，不同的设备由于性能差异所需时间不同，等待一段时间后方可收到上报数据。,
2043,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > Wear Engine常见问题 > HR传感器数据中，存在数值为0或255的异常情况,4,HR传感器数据中，存在数值为0或255的异常情况,0002017860248125624288944e815bc6,document,wearengine_faq-5,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_faq-5,success,1,2026-08-10T17:55:52+08:00,HR传感器数据中，存在数值为0或255的异常情况,2026-08-06 13:59:49,2026-03-09 02:50:43,,247,80,2f3f9e51bbf3172868f100964d3531bbe281335ba82f52c7de3a6a8cac71aac4,1,0,0,0,0,0和255为瞬时异常数据，出现异常数据的原因可能是手表佩戴的位置有误或佩戴较松，请开发者对此异常数据进行过滤。,
2044,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > Wear Engine常见问题 > 手机和轻量级智能穿戴设备通信，提示错误码206,4,手机和轻量级智能穿戴设备通信，提示错误码206,00020178602481256244515af4a9b159,document,wearengine_faq-6,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_faq-6,success,1,2026-08-10T17:55:51+08:00,手机和轻量级智能穿戴设备通信，提示错误码206,2026-08-06 13:59:51,2026-07-03 02:18:23,,444,162,65d71444e182adb6d7417f349c4ca61db042d89036d9f74248091930fdb02ee2,1,0,0,0,0,手机和穿戴设备的包名或证书指纹不匹配 轻量级智能穿戴设备侧：需要把手机的包名和指纹信息放到允许清单中 手机侧：需要把轻量级智能穿戴设备侧应用的包名和指纹信息配置正确 轻量级智能穿戴设备侧：需要把手机的包名和指纹信息放到允许清单中 手机侧：需要把轻量级智能穿戴设备侧应用的包名和指纹信息配置正确 手机或轻量级智能穿戴设备侧应用没有注册消息接收器,
2045,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > Wear Engine常见问题 > 手机侧应用发送文件给穿戴设备侧应用时，提示错误码1008500011,4,手机侧应用发送文件给穿戴设备侧应用时，提示错误码1008500011,000201786024812562457546f911f6d8,document,wearengine_faq-7,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_faq-7,success,1,2026-08-10T17:55:52+08:00,手机侧应用发送文件给穿戴设备侧应用时，提示错误码1008500011,2026-08-06 13:59:51,2026-03-09 02:50:43,,239,72,660761df81c4cba8814fb14619c5e4486e2b7d4d8f084aa090a42b3fc0ac9493,1,0,0,0,0,手机侧应用发送文件需要文件访问权限，请检查应用是否具有相关文件的访问权限。,
2046,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > Wear Engine常见问题 > 更多：若以上FAQ仍不能解决，可通过在线提单反馈,4,更多：若以上FAQ仍不能解决，可通过在线提单反馈,000201786024812562466e0560de5707,document,wearengine_faq-8,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_faq-8,success,1,2026-08-10T17:55:52+08:00,更多：若以上FAQ仍不能解决，可通过在线提单反馈,2026-08-06 13:59:51,2026-03-09 02:50:43,,428,166,41d20a87bbacbebf6d56dddf2c35fb5ce464c580b022f5d47eb214798015ae96,1,0,0,0,0,打开华为开发者联盟的“ 在线提单 ”页面，根据遇到的问题情况填写“概述”，问题分类选择“HarmonyOS NEXT > 系统 > Wear Engine Kit”，描述问题详情并单击“提交问题”。提交问题后，有时需要您进一步澄清问题，请及时关注进展并予以回复，以便更好地解决问题。,
2047,开发,开发 > 系统 > 硬件 > Wear Engine Kit（穿戴服务） > 个人数据处理说明,3,个人数据处理说明,00020178602481256202557a00dc22e0,document,wearengine_personal_data,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/wearengine_personal_data,success,1,2026-08-10T17:55:52+08:00,个人数据处理说明,2026-08-06 13:59:19,2026-04-20 06:34:33,,2972,561,0d23042f484077feaf75322ece79f6f298c14eec6c3e8c296c592ca802625d52,2,0,1,0,0,华为是数据处理者，不是数据控制者，数据使用目的和方式由用户自己决定。 此文档针对华为作为最终用户数据处理者，开发者作为最终用户数据控制者的数据处理进行说明，包括： 指导开发者如何帮助最终用户实现对数据的控制。,
2048,开发,开发 > 系统 > 硬件 > AOD Navigation Kit（熄屏导航服务）,2,AOD Navigation Kit（熄屏导航服务）,00020178602481256282700df7af7a49,document-branch,aod-navigation-guide,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/aod-navigation-guide,success,1,2026-08-10T17:55:52+08:00,AOD Navigation Kit（熄屏导航服务）,2026-08-06 13:59:04,2026-07-28 11:23:46,,888,80,d0ae50c88bad536586c4c0563ed24a5158bccfeda6ad83621dfe70362ad2cdf4,1,0,0,0,0,AOD Navigation Kit简介 AOD Navigation Kit术语,
2049,开发,开发 > 系统 > 硬件 > AOD Navigation Kit（熄屏导航服务） > AOD Navigation Kit简介,3,AOD Navigation Kit简介,0002017860248125628649bc78d7d1da,document,aodnavigation-introduction,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/aodnavigation-introduction,success,1,2026-08-10T17:55:52+08:00,AOD Navigation Kit简介,2026-08-06 13:59:07,2026-07-28 11:23:46,,5240,1276,721ed1379e3c0e47dd7493ab36666f2aa746155d4772ddab65869966162a5e65,9,0,1,0,4,AOD Navigation Kit提供了应用接入熄屏导航的能力，在保障导航实时性的同时有效控制设备功耗，支持轨迹、里程等关键导航信息在设备熄屏界面无需解锁即可便捷查看。 AOD（Always On Display，熄屏显示）界面实时显示当前导航状态和信息，为应用提供了一个首眼直达、低功耗长续航的解决方案。 熄屏导航服务为应用提供两种接入方式实现熄屏导航服务，开发者可根据自身业务情况选择不同的接入方式。 此种接入方式下，熄屏导航场景功耗对比设备解锁亮屏场景下应用导航功耗预计收益50%。 能力约束：熄屏导航时不支持联网功能、无法连接wearable设备数据、仅提供固定范围数据项代理能力。当前代理数据能力支持：里程、步数、步频、全程耗时、运动耗时、累计爬升、累计下降、当前速度、全程均速、运动均速、当前配速、平均配速。 设备熄屏后，应用需要将设备亮屏期间应用产生的导航数据下发给AOD Navigation Kit。 AOD模块接收到应用下发的数据后将代理应用导航业务并且进行数据显示。 AOD Navigation Kit将熄屏期间代理产生的导航数据回传给应用，应用接收到数据后进行合并。 此种接入方式下，熄屏导航时应用不进入休眠状态，熄屏导航场景功耗对比设备解锁亮屏下导航功耗预计收益20%。 无能力约束，熄屏导航数据依旧来源于应用，熄屏导航时开发者仍可支持联网功能、可支持连接wearable设备数据（如步数、心率等）。 设备熄屏后，应用需要将设备亮屏期间应用产生的导航数据下发给AOD Navigation Kit，然后定时刷新熄屏导航显示数据项。 AOD模块不进行业务代理，仅进行熄屏界面数据项显示。 熄屏显示页面地图绘制能力：支持在熄屏显示页面绘制离线地图信息、预设轨迹线、实时轨迹线、关键导航过程信息。 数据项低功耗代理计算：里程、步数、全程耗时、运动耗时、累计爬升、当前速度、平均速度、运动均速、当前配速、平均配速。 语音播报数据项下沉计算：里程播报、时间播报、偏航事件播报、GPS定位播报事件、累计爬升播报事件、累计下降播报事件、速度播报事件、标记点播报。 为应用提供低功耗导航代理能力，应用接入后可优化场景功耗预计50%，满足户外类应用导航类业务长续航诉求。,
2050,开发,开发 > 系统 > 硬件 > AOD Navigation Kit（熄屏导航服务） > 开发准备,3,开发准备,0002017860248125629033096340b0e7,document,aodnavigation-preparations,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/aodnavigation-preparations,success,1,2026-08-10T17:55:52+08:00,开发准备,2026-08-06 13:59:10,2026-07-28 11:23:46,,4250,483,58d0c72c2213bd583d6e33d287d425247525f6bdada9a1cf1f11f40bf6c0fa5d,3,0,0,1,7,"请先参考“ 应用开发准备 ”完成基本准备工作后再继续进行以下开发活动。 使用熄屏导航功能需要先开通熄屏导航服务，具体请参见下方开通熄屏导航服务步骤。 登录 AppGallery Connect 网站，选择“开发与服务”。 进入“开放能力管理”页签，找到“熄屏导航服务”，点击“申请”。 确认您已满足开通熄屏导航服务的所有条件后，点击“下一步”。 填写熄屏导航服务申请相关参数。 “申请原因”一栏填写要求如下： 应用介绍 ：说明应用类型，例如：XXX应用属于XXX类型的应用。 使用场景 ：说明权限使用场景，例如：在XXX场景下，需要使用XX能力。 申请用途 ：描述该权限的用途，例如：用户使用XXX功能后，进行XXX操作，提供XXX服务。 场景使用承诺： 需补充填写以下承诺内容“承诺仅在获批场景内使用该能力，如超范围使用，华为有权收回该能力。""。 应用介绍 ：说明应用类型，例如：XXX应用属于XXX类型的应用。 使用场景 ：说明权限使用场景，例如：在XXX场景下，需要使用XX能力。 申请用途 ：描述该权限的用途，例如：用户使用XXX功能后，进行XXX操作，提供XXX服务。 场景使用承诺： 需补充填写以下承诺内容“承诺仅在获批场景内使用该能力，如超范围使用，华为有权收回该能力。""。 系统将推送消息到互动中心，请等待审核。3个工作日内审核结果会通过站内消息的形式发送到 互动中心 ，审核通过后，熄屏导航服务默认勾选生效。",
2051,开发,开发 > 系统 > 硬件 > AOD Navigation Kit（熄屏导航服务） > 接入熄屏导航,3,接入熄屏导航,000201786024812562955cad4be4657a,document,aodnavigation-development-guidance,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/aodnavigation-development-guidance,success,1,2026-08-10T17:55:52+08:00,接入熄屏导航,2026-08-06 13:59:14,2026-07-28 11:23:46,,15959,9221,2cb3db080ce11771db6468e33f16549f7ce509d2debebf47a1e5efd23b81182f,5,11,0,0,2,AOD Navigation Kit（熄屏导航服务）提供应用接入熄屏导航的能力，支持低功耗导航业务代理能力。该服务专为户外徒步、骑行、跑步等场景打造，用户无需频繁解锁亮屏即可掌握导航关键信息，在确保导航实时性的同时有效降低设备功耗，助力户外探索类应用快速集成熄屏导航能力。 接入熄屏导航能力的应用可在设备熄屏后，在设备熄屏界面实时展示行进路线、运动轨迹、里程及耗时等核心信息。应用可自定义显示的数据项，当前支持12种数据选项供灵活配置。 用户使用应用导航功能： 1.1. 设备能力差异化判断，调用 isAodNaviSupported 接口判断当前设备是否支持熄屏导航功能及 getAodNaviExtendCapabilities 接口获取当前设备上支持的扩展能力集，在不支持的设备上进行业务隔离 1.2. 熄屏导航初始化配置：调用 setupAodNaviConfig 接口进行熄屏导航功能初始化配置。 1.3. 设置规划轨迹路线，调用 setPlanRouteToAod 将规划轨迹路线下发给AOD Navigation Kit。 1.1. 设备能力差异化判断，调用 isAodNaviSupported 接口判断当前设备是否支持熄屏导航功能及 getAodNaviExtendCapabilities 接口获取当前设备上支持的扩展能力集，在不支持的设备上进行业务隔离 1.2. 熄屏导航初始化配置：调用 setupAodNaviConfig 接口进行熄屏导航功能初始化配置。 1.3. 设置规划轨迹路线，调用 setPlanRouteToAod 将规划轨迹路线下发给AOD Navigation Kit。 设备熄屏进入熄屏导航： 2.1. 应用接收到对应熄屏导航事件 AodNaviEventInfo 回调后，下发设备亮屏期间应用产生的轨迹和导航数据给AOD Navigation Kit。 2.2. 应用根据自身初始化配置进行响应，若应用休眠策略为休眠时，则释放长时任务，否则调用 updateAodViewData 定时刷新熄屏导航界面数据。 2.3. 若应用休眠策略为休眠时，熄屏导航期间满足条件时会回调对应导航事件 AodNaviEventInfo （熄屏导航数据缓存或语音播报事件）给应用，应用接收后需进行数据合并或者语音播报。,
